timestamp,phase,scenario,speed_kmh,event,details
1771687281.49,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.54,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.59,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.65,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.7,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.74,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.8,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.86,4,WEBSOCKET,0.0,WS_SEND,"{""phase"": 4, ""speed"": 0.0, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.91,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687281.96,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.01,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.06,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.12,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.17,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.23,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.28,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.33,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.39,4,WEBSOCKET,0.76,WS_SEND,"{""phase"": 4, ""speed"": 0.76, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.44,4,WEBSOCKET,1.27,WS_SEND,"{""phase"": 4, ""speed"": 1.27, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.5,4,WEBSOCKET,1.27,WS_SEND,"{""phase"": 4, ""speed"": 1.27, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.55,4,WEBSOCKET,1.27,WS_SEND,"{""phase"": 4, ""speed"": 1.27, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
1771687282.6,4,WEBSOCKET,1.27,WS_SEND,"{""phase"": 4, ""speed"": 1.27, ""speed_limit"": 30, ""overspeed"": false, ""alert"": null}"
